#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: guarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.090302e-08,0
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,4.418325e-09,0.0012682199958362617
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,5.062248e-09,0.002501559996744618
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,3.983587e-10,0.0037424199981614947
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,2.028173e-09,0.004979279998224229
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.042281e-09,0.0062177799991331995
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.307853e-09,0.007459199994627852
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,3.772584e-09,0.00869342000078177
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,8.894858e-10,0.009932439999829512
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,3.696186e-09,0.011168439996254165
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.611625e-09,0.012417480000294745
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,5.875336e-10,0.01365527999587357
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.384251e-09,0.014895180000166874
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,1.461922e-08,0.016138159997353796
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,6.39011e-09,0.017372279995470308
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,4.150934e-09,0.018606259996886365
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,5.875336e-10,0.01984437999635702
56AF25_10mT12nmCdSOXIDELESS_guarded_REDLED10000mV10kR,guarded_centerpixel_10min,1000.0,2.633897e-09,0.021079239995742682
